epoch,train_loss,validation_loss
1,0.01683111395686865,0.0147155886515975
2,0.013890859205275774,0.011986210942268372
3,0.011399767361581326,0.009689191356301308
4,0.009101543109863997,0.007810859475284815
5,0.00744806881994009,0.006338285282254219
6,0.00607716292142868,0.005233335308730602
7,0.005080324597656727,0.004447856917977333
8,0.004381577717140317,0.00391810666769743
9,0.003950459184125066,0.003576526651158929
10,0.0036796937929466367,0.0033586262725293636
11,0.0034435540437698364,0.0032051759772002697
12,0.003366155317053199,0.003075794782489538
13,0.003138519823551178,0.002945946529507637
14,0.0031074725557118654,0.0028074653819203377
15,0.0029894111212342978,0.0026605422608554363
16,0.0028017322765663266,0.0025147025007754564
17,0.002605673740617931,0.0023802754003554583
18,0.0025202769320458174,0.0022661287803202868
19,0.002387393615208566,0.002174714580178261
20,0.002333021489903331,0.00210605189204216
21,0.0022781863808631897,0.002055736258625984
22,0.0022312606452032924,0.0020181438885629177
23,0.0021311421296559274,0.001986974850296974
24,0.002104545943439007,0.001957402564585209
25,0.0021072474773973227,0.0019263919675722718
26,0.0021086737979203463,0.0018925988115370274
27,0.0020352762658149004,0.001856981310993433
28,0.002016359008848667,0.0018211875576525927
29,0.002008398063480854,0.0017868494614958763
30,0.001951721147634089,0.0017551700584590435
31,0.0019303589360788465,0.0017265562200918794
32,0.001868696534074843,0.0017010399606078863
33,0.001833639747928828,0.0016774630639702082
34,0.001782671723049134,0.0016550901345908642
35,0.001800520287360996,0.001633380656130612
36,0.0017597003607079387,0.001611829036846757
37,0.0017696269787847996,0.0015903033781796694
38,0.0017325543449260294,0.001568829407915473
39,0.0017256655264645815,0.0015477181877940893
40,0.0016797244315966964,0.0015271431766450405
41,0.0016985695692710578,0.0015072462847456336
42,0.001656510285101831,0.0014883459080010653
43,0.0016385235940106213,0.0014703951310366392
44,0.0016054804436862469,0.0014528864994645119
45,0.001596509711816907,0.0014358803164213896
46,0.0015498939319513738,0.0014193695969879627
47,0.0015483227907679975,0.001403438625857234
48,0.001549380540382117,0.0013880891492590308
49,0.0014887702418491244,0.001373229781165719
50,0.001473196200095117,0.0013589432928711176
51,0.0015107293729670346,0.0013455162988975644
52,0.001487298111896962,0.0013325922191143036
53,0.0014514264184981585,0.00132006558123976
54,0.0014609303907491267,0.0013076912146061659
55,0.0014513686182908714,0.0012955991551280022
56,0.0014392442535609007,0.001283739460632205
57,0.0014409897848963737,0.0012721593957394361
58,0.0013691436033695936,0.0012610714184120297
59,0.0013936267350800335,0.0012501763412728906
60,0.0013715989771299064,0.0012398450635373592
61,0.0013229423202574253,0.0012297964422032237
62,0.0013741434086114168,0.0012201521312817931
63,0.001330324448645115,0.001210647402331233
64,0.001347282319329679,0.0012011986691504717
65,0.0013250946649350226,0.001191792543977499
66,0.0013132615713402629,0.001182537991553545
67,0.0013091284781694412,0.0011731875129044056
68,0.0012974615092389286,0.001163965673185885
69,0.0012868601479567587,0.0011552937794476748
70,0.0012720192316919565,0.0011467570438981056
71,0.001265353464987129,0.0011384435929358006
72,0.0012822537100873888,0.0011303878854960203
73,0.0012408888433128595,0.0011223938781768084
74,0.0012286091223359108,0.0011146861361339688
75,0.001250296481885016,0.0011073797941207886
76,0.0012286518467590213,0.0011002232786267996
77,0.0012568376259878278,0.0010931713040918112
78,0.0012110757525078952,0.0010861174669116735
79,0.0012621402274817228,0.0010794415138661861
80,0.001176815538201481,0.0010726565960794687
81,0.0012037628912366927,0.0010661487467586994
82,0.0011918381787836552,0.0010599015513435006
83,0.0012096211430616677,0.0010538228088989854
84,0.0011390458093956113,0.0010479898191988468
85,0.001159347069915384,0.0010425281943753362
86,0.0011719337198883295,0.0010372361866757274
87,0.0011758033651858568,0.0010319992434233427
88,0.0011684359633363783,0.001026418525725603
89,0.0011309100082144141,0.001020711613819003
90,0.0011175753315910697,0.00101504847407341
91,0.0011337142786942422,0.0010096121113747358
92,0.0011134413070976734,0.0010044059017673135
93,0.0010852646082639694,0.0009996254229918122
94,0.0011245195055380464,0.0009950840612873435
95,0.0011045135324820876,0.0009907834464684129
96,0.0010648089810274541,0.0009866557084023952
97,0.001091461512260139,0.0009826208697631955
98,0.0010692975483834743,0.0009785972069948912
99,0.001077827939298004,0.0009745168499648571
100,0.0010795551352202892,0.0009700472583062947
101,0.0010458494652993977,0.0009656971669755876
102,0.001057345129083842,0.0009614308946765959
103,0.001057349261827767,0.0009573743445798755
104,0.0010730639623943716,0.0009534507989883423
105,0.0010476303286850452,0.0009498975123278797
106,0.0010480497730895877,0.0009465928887948394
107,0.0010565258853603154,0.0009432068327441812
108,0.0010589805315248668,0.0009396523237228394
109,0.001035426917951554,0.0009362370474264026
110,0.0010188270825892687,0.0009325516875833273
111,0.001030289480695501,0.0009290211601182818
112,0.0010101308580487967,0.0009256250341422856
113,0.0010064203524962068,0.0009224176756106317
114,0.0010172491893172264,0.0009194056037813425
115,0.0009967113728635013,0.0009161902125924826
116,0.0010055142338387668,0.0009132081177085638
117,0.0009811977215576917,0.0009102238691411912
118,0.0009492429089732468,0.0009074893314391375
119,0.0009794127836357802,0.0009049439686350524
120,0.0009760645043570548,0.000902380037587136
121,0.000986224040389061,0.000899889855645597
122,0.0009780013060662895,0.0008977013640105724
123,0.0009420384303666651,0.0008952589705586433
124,0.0009459547000005841,0.0008925924194045365
125,0.0009883606689982116,0.0008897319785319269
126,0.0009454312967136502,0.0008865211857482791
127,0.0009443934832233936,0.000883624772541225
128,0.0009406977915205061,0.0008808135171420872
129,0.0009502616012468934,0.0008779533091001213
130,0.0009377015812788159,0.0008751852437853813
131,0.0009269647125620395,0.0008726660162210464
132,0.0009444898751098663,0.0008702995255589485
133,0.0009635025053285062,0.0008678751182742417
134,0.000930246984353289,0.0008651851676404476
135,0.0009298167715314776,0.0008626504568383098
136,0.0009216106263920665,0.0008602420566603541
137,0.000926471984712407,0.000857887789607048
138,0.0009251437149941921,0.0008557352120988071
139,0.0009442545124329627,0.000853591482155025
140,0.0008953229116741568,0.0008514237124472857
141,0.0009289765148423612,0.0008490360341966152
142,0.0008961063867900521,0.0008466975414194167
143,0.000909975147806108,0.0008444567793048918
144,0.0009087375656235963,0.0008423526887781918
145,0.0008836446795612574,0.0008402413222938776
146,0.000929050671402365,0.000838088511954993
147,0.0008739104960113764,0.0008361674845218658
148,0.0008817401831038296,0.0008340749191120267
149,0.0008874156046658754,0.0008317717583850026
150,0.0008851073798723519,0.0008294637082144618
151,0.000879963074112311,0.0008273135172203183
152,0.0008938518003560603,0.0008252218831330538
153,0.0008846364798955619,0.0008232929976657033
154,0.0008738272008486092,0.0008215553825721145
155,0.0008878514927346259,0.000819916429463774
156,0.000826361560029909,0.0008181172306649387
157,0.000875341211212799,0.0008160962024703622
158,0.0008551051141694188,0.0008138210978358984
159,0.0008678172016516328,0.0008113122312352061
160,0.0008766907849349082,0.0008088212925940752
161,0.000856237398693338,0.0008064992143772542
162,0.0008460615645162761,0.0008044426213018596
163,0.0008613771933596581,0.0008023648988455534
164,0.0008575814426876605,0.0008003520197235048
165,0.0008425855776295066,0.0007983047398738563
166,0.000840111548313871,0.0007962024537846446
167,0.000843451009131968,0.0007941092480905354
168,0.00084004903328605,0.0007919315248727798
169,0.0008195545524358749,0.0007897667237557471
170,0.0008360804931726307,0.0007878136821091175
171,0.000833831843920052,0.0007859024335630238
172,0.0008206148631870747,0.0007838273304514587
173,0.0008552963845431805,0.0007815075223334134
174,0.0008048117451835424,0.0007793380646035075
175,0.0008098380640149117,0.0007770796655677259
176,0.000796869775513187,0.0007746868650428951
177,0.0008091580530162901,0.0007724156021140516
178,0.0008066837908700109,0.0007703597657382488
179,0.0008127173932734877,0.0007683157455176115
180,0.0008314525184687227,0.0007661832496523857
181,0.0008120036218315363,0.0007639263058081269
182,0.0007987578574102372,0.0007616215152665973
183,0.0007760346052236855,0.0007593000773340464
184,0.000785861921031028,0.0007571805035695434
185,0.0007897890754975379,0.0007551496964879334
186,0.0007640116382390261,0.0007529185968451202
187,0.0008048771996982396,0.0007505543762817979
188,0.0007968437275849283,0.0007480647182092071
189,0.0007813010597601533,0.0007455925224348903
190,0.0007790371892042458,0.000743241049349308
191,0.0007681461283937097,0.0007410228718072176
192,0.0007693219813518226,0.0007390641840174794
193,0.0007880969787947834,0.000737072667106986
194,0.0007685671153012663,0.0007349298684857786
195,0.0007589519664179534,0.0007327425992116332
196,0.0007716234249528497,0.0007304279133677483
197,0.0007534524775110185,0.0007283512968569994
