epoch,train_loss,validation_loss
1,0.46270138025283813,0.38907134532928467
2,0.36552920937538147,0.3017306327819824
3,0.27164802700281143,0.22956722974777222
4,0.21500076353549957,0.17223259806632996
5,0.16836635768413544,0.1285758912563324
6,0.12432032078504562,0.09730001538991928
7,0.09571881592273712,0.07634615898132324
8,0.08223727345466614,0.06302391737699509
9,0.06679509580135345,0.054635241627693176
10,0.060253411531448364,0.04899121820926666
11,0.05735587701201439,0.044424064457416534
12,0.05075104907155037,0.039966270327568054
13,0.04446753300726414,0.03535181283950806
14,0.03786689043045044,0.030749410390853882
15,0.03441102057695389,0.02648184262216091
16,0.02844291739165783,0.02284112200140953
17,0.024552074261009693,0.020051712170243263
18,0.020178996957838535,0.01813487336039543
19,0.01717340014874935,0.016973040997982025
20,0.0168162127956748,0.01632307842373848
21,0.015666945837438107,0.01588272675871849
22,0.014098192565143108,0.015434589236974716
23,0.014094197191298008,0.014844261109828949
24,0.012910219375044107,0.014085879549384117
25,0.013034858740866184,0.013236054219305515
26,0.01155978487804532,0.012386934831738472
27,0.011406011879444122,0.011622289195656776
28,0.0102846072986722,0.010986637324094772
29,0.009982491843402386,0.010503625497221947
30,0.00989389419555664,0.01015040185302496
31,0.009381188079714775,0.009895606897771358
32,0.009561603888869286,0.009700128808617592
33,0.00906367227435112,0.009538049809634686
34,0.009154404047876596,0.00940264854580164
35,0.008818994741886854,0.009286189451813698
36,0.008856963831931353,0.009191956371068954
37,0.008984677493572235,0.00911654718220234
38,0.008603989146649837,0.00905420072376728
39,0.008533389307558537,0.009001711383461952
40,0.008215038571506739,0.008955096825957298
41,0.008271272759884596,0.008909693919122219
42,0.008287294302135706,0.008853154256939888
43,0.008256408385932446,0.008784521371126175
44,0.008259330876171589,0.008709991350769997
45,0.008202102035284042,0.008622986264526844
46,0.00777294859290123,0.00853223167359829
47,0.008510609157383442,0.008448276668787003
48,0.007901744451373816,0.008370544761419296
49,0.007822122890502214,0.008307104930281639
50,0.007326791062951088,0.008257072418928146
51,0.007618983741849661,0.008213059976696968
52,0.00791772035881877,0.008168194442987442
53,0.007895427756011486,0.008124371990561485
54,0.0075901763048022985,0.008072074502706528
55,0.007234356366097927,0.008016053587198257
56,0.007435149047523737,0.007964626885950565
57,0.007735679624602199,0.007924574427306652
58,0.00741624366492033,0.00789734348654747
59,0.007014360744506121,0.007878393866121769
60,0.008042937610298395,0.007864926010370255
61,0.006903616013005376,0.007851614616811275
62,0.007815777324140072,0.00783601775765419
63,0.0074499682523310184,0.007810940034687519
64,0.007472431752830744,0.007773601450026035
65,0.007586549501866102,0.007724660448729992
66,0.007266969652846456,0.007668167352676392
67,0.00730427703820169,0.0076218256726861
68,0.006976269651204348,0.007588604465126991
69,0.006831244099885225,0.007569317240267992
70,0.007393756182864308,0.007558881305158138
71,0.007385744480416179,0.007543567568063736
72,0.0074302577413618565,0.007527676410973072
73,0.007009510882198811,0.007520529441535473
74,0.007235681870952249,0.007516003213822842
75,0.007470906944945455,0.007500447332859039
76,0.007178889587521553,0.0074761975556612015
77,0.006821099203079939,0.007446154952049255
78,0.007090147119015455,0.007423857226967812
79,0.0068452185951173306,0.007408428937196732
80,0.00719623314216733,0.0073955245316028595
81,0.006911892211064696,0.007396136410534382
82,0.006946149747818708,0.007403140887618065
83,0.007016657618805766,0.007402752060443163
84,0.007422504015266895,0.00738980807363987
85,0.00714559992775321,0.0073713818565011024
86,0.007296405965462327,0.00735467579215765
87,0.006769243162125349,0.007339482195675373
88,0.0071579460054636,0.007326038088649511
89,0.006669973023235798,0.007313918322324753
90,0.007218912476673722,0.0073061008006334305
91,0.0067517319694161415,0.0072984397411346436
92,0.006970344576984644,0.007288433611392975
93,0.007298378739506006,0.007274765986949205
94,0.006826443364843726,0.007263449020683765
95,0.0068654208444058895,0.007262942381203175
96,0.006862119305878878,0.007259676232933998
97,0.006820994429290295,0.007251281291246414
98,0.007337368791922927,0.007245959714055061
99,0.006685392698273063,0.007239331491291523
100,0.006887148600071669,0.0072320993058383465
101,0.007047462742775679,0.0072199637070298195
102,0.006603184854611754,0.00721140019595623
103,0.00702687120065093,0.007215425372123718
104,0.006794252898544073,0.007218619342893362
105,0.007496908772736788,0.007217500824481249
106,0.006816469598561525,0.007206481881439686
107,0.006945502944290638,0.007185413036495447
108,0.006949755363166332,0.007163472939282656
109,0.006544038886204362,0.007144304923713207
110,0.006623166147619486,0.007131819613277912
111,0.007220495026558638,0.0071245343424379826
112,0.006842548726126552,0.007122488226741552
113,0.006782460492104292,0.007131521590054035
114,0.006694141309708357,0.0071392301470041275
115,0.006937555503100157,0.0071373023092746735
116,0.007113971747457981,0.00713663175702095
117,0.007054392714053392,0.007136952597647905
118,0.0074022565968334675,0.0071299271658062935
119,0.006984011502936482,0.007124072872102261
120,0.006808157777413726,0.007119445595890284
121,0.007212174590677023,0.007109997794032097
122,0.006884415401145816,0.007101001683622599
123,0.006989113986492157,0.007093130610883236
124,0.006783371791243553,0.007091548293828964
125,0.006960967555642128,0.007094595581293106
126,0.00684580160304904,0.007106266915798187
127,0.007274628151208162,0.007116533350199461
128,0.00686474796384573,0.007106877397745848
129,0.007060481701046228,0.007086616940796375
130,0.007135103456676006,0.007068288512527943
131,0.006804362405091524,0.007061711512506008
132,0.006440848810598254,0.007057167589664459
133,0.006864522583782673,0.007054653484374285
134,0.006697573699057102,0.007052302360534668
135,0.006839943118393421,0.007059026509523392
136,0.006703435210511088,0.007066286168992519
137,0.006739781005308032,0.007057358045130968
138,0.006839592242613435,0.007041189819574356
139,0.006603764137253165,0.00702999671921134
140,0.006698492914438248,0.00702220294624567
141,0.006939183454960585,0.007019392214715481
142,0.007063353434205055,0.007020951248705387
143,0.00683555006980896,0.007030232343822718
144,0.007142717484384775,0.007039390504360199
145,0.0070809596218168736,0.007037916220724583
146,0.007024835562333465,0.007022270932793617
147,0.006515440763905644,0.007002297788858414
148,0.007008172571659088,0.006998549215495586
149,0.006802067160606384,0.007010125555098057
150,0.0063786860555410385,0.007025054655969143
151,0.006620246917009354,0.007031292654573917
152,0.006481355056166649,0.0070223119109869
153,0.006742967292666435,0.007008042652159929
154,0.006938053295016289,0.006985485553741455
155,0.006906318478286266,0.006972890347242355
156,0.00663432152941823,0.006969115696847439
157,0.006696862634271383,0.0069710006937384605
158,0.006565811345353723,0.006973085924983025
159,0.006583120208233595,0.006976719945669174
160,0.006973184645175934,0.0069809891283512115
161,0.006913231685757637,0.006992314010858536
162,0.006958148907870054,0.007000308483839035
163,0.006378222489729524,0.00699605280533433
164,0.006896177073940635,0.006979314144700766
165,0.006911989999935031,0.006967808119952679
166,0.006904711714014411,0.006968304514884949
167,0.006816026289016008,0.006968332454562187
168,0.006908807437866926,0.006965948268771172
169,0.006871008314192295,0.006961866281926632
170,0.00680465460754931,0.006950731389224529
171,0.00657365215010941,0.006944458931684494
172,0.006830800790339708,0.00694515835493803
173,0.006503221113234758,0.0069526443257927895
174,0.006629592273384333,0.00696641206741333
175,0.00691520981490612,0.0069730328395962715
176,0.006468359148129821,0.00696985749527812
177,0.006826125783845782,0.006964631378650665
178,0.006625734502449632,0.006948514375835657
179,0.006673556286841631,0.006934299133718014
180,0.0070242679212242365,0.006926937960088253
181,0.006662469822913408,0.006926189176738262
182,0.006673295982182026,0.006928224582225084
183,0.007117259316146374,0.00692036934196949
184,0.0068706367164850235,0.006911721080541611
185,0.006649794057011604,0.006904297508299351
186,0.006758817005902529,0.0068982685916125774
187,0.00668995245359838,0.006891948636621237
188,0.006455801893025637,0.00688912533223629
189,0.006655065808445215,0.006894255988299847
190,0.006675651529803872,0.006906104274094105
191,0.007126612588763237,0.006907118950039148
192,0.006826794706285,0.006892580538988113
193,0.006831619422882795,0.006888403091579676
194,0.0066218150313943624,0.006892415229231119
195,0.006930631585419178,0.006903156638145447
196,0.00622888607904315,0.006912714801728725
197,0.006659665610641241,0.006906217895448208
198,0.00642646080814302,0.00689577916637063
199,0.006680873688310385,0.006891344673931599
200,0.00647345744073391,0.00689318310469389
201,0.006685259751975536,0.006900000851601362
202,0.006581759313121438,0.006902651395648718
203,0.0070558779407292604,0.006892664358019829
204,0.006787760416045785,0.006876487284898758
205,0.0064303206745535135,0.006857257802039385
206,0.006813468178734183,0.006845936179161072
207,0.006571279838681221,0.006841343827545643
208,0.006582025438547134,0.006841725204139948
209,0.006459259195253253,0.00685280654579401
210,0.006351643009111285,0.006864857394248247
211,0.0064626813400536776,0.006869846023619175
212,0.006998013937845826,0.00686294911429286
213,0.006765119265764952,0.0068459343165159225
214,0.006324838846921921,0.006835673935711384
215,0.0067709628492593765,0.00683752354234457
216,0.006206396035850048,0.006843275390565395
217,0.006242214702069759,0.006849151570349932
218,0.006549402140080929,0.006852677091956139
219,0.0067276363261044025,0.006850292906165123
220,0.006253519561141729,0.00684251869097352
221,0.006613749777898192,0.006837630644440651
222,0.006385724991559982,0.006833365187048912
223,0.006401402642950416,0.006827060133218765
224,0.00702595105394721,0.006826875731348991
225,0.00656869076192379,0.006821135058999062
226,0.006386462366208434,0.006824268028140068
227,0.006219992879778147,0.006838085129857063
228,0.0063568169716745615,0.006845975294709206
229,0.006894262973219156,0.006828795187175274
230,0.006345364730805159,0.006804642267525196
231,0.006533187814056873,0.006799882277846336
232,0.006620627827942371,0.00680925976485014
233,0.006519906222820282,0.00682313134893775
234,0.006333374883979559,0.006837009452283382
235,0.0067483591847121716,0.006833191495388746
236,0.006421625381335616,0.006813808809965849
237,0.0067695691250264645,0.006793198175728321
238,0.00663053710013628,0.0067815883085131645
239,0.006751297041773796,0.006781470961868763
240,0.006627938011661172,0.006793908774852753
241,0.00673237070441246,0.006809667684137821
242,0.006363054737448692,0.0068109771236777306
243,0.006345811765640974,0.006788662634789944
244,0.006405320717021823,0.0067625101655721664
245,0.006587507668882608,0.0067446790635585785
246,0.006720288656651974,0.006738262251019478
247,0.006464892299845815,0.006746100261807442
248,0.006332143442705274,0.006770275067538023
249,0.006662201602011919,0.006783153861761093
250,0.0063879904337227345,0.006775462534278631
251,0.006292019039392471,0.006767840124666691
252,0.006479508941993117,0.0067590828984975815
253,0.006175171351060271,0.006751973647624254
254,0.006506057921797037,0.006756047252565622
255,0.006727894768118858,0.006757922470569611
256,0.006483959499746561,0.006763175129890442
257,0.006394706200808287,0.006762267090380192
258,0.0065541265066713095,0.006746719591319561
259,0.0068346732296049595,0.006735723465681076
260,0.0064988580998033285,0.006737225688993931
261,0.006374062970280647,0.006747795268893242
262,0.006699513411149383,0.006758314557373524
263,0.006387732923030853,0.006758170202374458
264,0.0063408890273422,0.006748609244823456
265,0.00646848906762898,0.00674778874963522
266,0.006555641535669565,0.006743790581822395
267,0.0064901551231741905,0.006733845919370651
268,0.006496897432953119,0.006729752756655216
269,0.006614884594455361,0.006727076601237059
270,0.006866845767945051,0.00672230776399374
271,0.006731590023264289,0.0067086052149534225
272,0.006356405559927225,0.006695187650620937
273,0.006308159325271845,0.006698611192405224
274,0.006490936037153006,0.006711647380143404
275,0.006057226564735174,0.006727013271301985
276,0.006417639087885618,0.006741986144334078
277,0.006304113194346428,0.006742947734892368
278,0.006634947378188372,0.006734220311045647
279,0.006383337778970599,0.0067081390880048275
280,0.006685855099931359,0.006688102148473263
281,0.0062257174868136644,0.006675420328974724
282,0.006334388162940741,0.0066746799275279045
283,0.006342317909002304,0.006685763131827116
284,0.00642363796941936,0.00669710710644722
285,0.006451104301959276,0.0067002782598137856
286,0.006294487742707133,0.006698564626276493
287,0.006213954417034984,0.00669860141351819
288,0.006648631766438484,0.006688689813017845
289,0.006469315616413951,0.006671828683465719
290,0.006743122590705752,0.00666833808645606
291,0.006352619268000126,0.006667912472039461
292,0.006477503338828683,0.0066648623906075954
293,0.006525928387418389,0.006663976237177849
294,0.006639289669692516,0.00667397677898407
295,0.006404294166713953,0.00668680015951395
296,0.006923266686499119,0.006687294691801071
297,0.006281706737354398,0.006682124920189381
298,0.006475463509559631,0.006681473925709724
299,0.006334138568490744,0.0066844625398516655
300,0.0062383669428527355,0.006678466685116291
301,0.006211597938090563,0.006662458181381226
302,0.006193132139742374,0.006640783045440912
303,0.0064991561230272055,0.006627807393670082
304,0.006685992237180471,0.006622646935284138
305,0.006380037870258093,0.0066331662237644196
306,0.006111718714237213,0.0066650062799453735
307,0.006141425110399723,0.006674561649560928
308,0.00616355799138546,0.006653475109487772
309,0.006287134485319257,0.006638824008405209
310,0.006366049870848656,0.006632439326494932
311,0.006453675450757146,0.006632294040173292
312,0.00637435051612556,0.00663818558678031
313,0.006090096198022366,0.006650315131992102
314,0.0062162610702216625,0.006639937870204449
315,0.006055503152310848,0.00661811139434576
316,0.006070138420909643,0.006612693890929222
317,0.006432683672755957,0.006622343324124813
318,0.006454485468566418,0.006645503453910351
319,0.005918710958212614,0.006662741303443909
320,0.006375304656103253,0.006652917712926865
321,0.005966597236692905,0.006624911911785603
322,0.006355685647577047,0.006606925278902054
323,0.006452648900449276,0.006598529405891895
324,0.006510499864816666,0.006603526882827282
325,0.006356431869789958,0.006619059015065432
326,0.006383242784067988,0.006621306762099266
327,0.0064130485989153385,0.006604380905628204
328,0.0065532554872334,0.006589085329324007
329,0.006489393301308155,0.00658566877245903
330,0.006098990561440587,0.006593435071408749
331,0.006939136888831854,0.006594738457351923
332,0.006401736754924059,0.006591745186597109
333,0.006423648912459612,0.006588027812540531
334,0.006107283290475607,0.006582929752767086
335,0.006661336170509458,0.006573800928890705
336,0.006120637990534306,0.006568628363311291
337,0.0064122178591787815,0.006573440507054329
338,0.005979170789942145,0.006580752320587635
339,0.006679706973955035,0.0065854210406541824
340,0.006352301687002182,0.006580337882041931
341,0.00622365833260119,0.006561378948390484
342,0.006294541526585817,0.006550644524395466
343,0.006225940305739641,0.006555797532200813
344,0.006385086104273796,0.006576200947165489
345,0.006290824385359883,0.006589911878108978
346,0.0062711660284549,0.006580761633813381
347,0.006363996537402272,0.0065639326348900795
348,0.006115226075053215,0.006548323202878237
349,0.0062039687763899565,0.006536110304296017
350,0.00654764985665679,0.006532356142997742
351,0.00612356374040246,0.006541668437421322
352,0.00643909745849669,0.006547847297042608
353,0.006397420773282647,0.006552549544721842
354,0.0060927835293114185,0.006543115712702274
355,0.006265801144763827,0.006524595897644758
356,0.006189939333125949,0.006518521346151829
357,0.006185741629451513,0.006524570286273956
358,0.00624310108833015,0.006527885794639587
359,0.0061841781716793776,0.0065246568992733955
360,0.006373454118147492,0.006519266404211521
361,0.006202185992151499,0.006518119014799595
362,0.006474962458014488,0.006519366521388292
363,0.006170600652694702,0.006519775837659836
364,0.006112065399065614,0.006516988389194012
365,0.006183552090078592,0.006521129980683327
366,0.0061346550937741995,0.006520191673189402
367,0.0060579814016819,0.0065110730938613415
368,0.006540318019688129,0.006506830919533968
369,0.006316028069704771,0.0065077440813183784
370,0.00641841790638864,0.006507469341158867
371,0.006503115873783827,0.006503889337182045
372,0.00628072046674788,0.006496317684650421
