epoch,train_loss,validation_loss
1,0.03653598763048649,0.030083972960710526
2,0.028171204961836338,0.02249339036643505
3,0.02095845155417919,0.01632816530764103
4,0.015087226405739784,0.011552101001143456
5,0.010627192445099354,0.008078699000179768
6,0.0073950139340013266,0.0057565150782465935
7,0.005331928608939052,0.004387418273836374
8,0.0041585133876651525,0.00372710800729692
9,0.003651394392363727,0.003525614272803068
10,0.003559177741408348,0.0035586715675890446
11,0.0035636993125081062,0.0036522166337817907
12,0.003714146208949387,0.003697972511872649
13,0.0037872097454965115,0.003647084580734372
14,0.003744913381524384,0.003497812896966934
15,0.0036398665979504585,0.0032770184334367514
16,0.00333829945884645,0.0030235392041504383
17,0.003108337754383683,0.0027754325419664383
18,0.002871003351174295,0.0025584627874195576
19,0.002629984635859728,0.0023866707924753428
20,0.002505968092009425,0.002260085428133607
21,0.002339542144909501,0.002171891275793314
22,0.002276412444189191,0.0021115033887326717
23,0.0022346980404108763,0.0020676786080002785
24,0.002199506270699203,0.002031458541750908
25,0.002189153339713812,0.0019969395361840725
26,0.0021067692432552576,0.00196078117005527
27,0.002023309119977057,0.0019222464179620147
28,0.002004390466026962,0.0018817402888089418
29,0.0019480959745123982,0.0018404243746772408
30,0.0019265159498900175,0.0017999373376369476
31,0.001882428943645209,0.0017619205173105001
32,0.0018405524315312505,0.0017276678700000048
33,0.0018337483634240925,0.001697400351986289
34,0.0018132245168089867,0.0016711413627490401
35,0.001782397332135588,0.001647659228183329
36,0.0017810616991482675,0.0016260227421298623
37,0.001769077789504081,0.0016053032595664263
38,0.0017176639521494508,0.0015848048496991396
39,0.0017496244399808347,0.0015648242551833391
40,0.0016420085448771715,0.0015456343535333872
41,0.0016462001949548721,0.0015278172213584185
42,0.0016296039102599025,0.0015117877628654242
43,0.0016295911045745015,0.0014974293299019337
44,0.0016013598651625216,0.001484606647863984
45,0.0015923008904792368,0.0014729498652741313
46,0.0016129749710671604,0.0014619460562244058
47,0.0015076306299306452,0.0014512860216200352
48,0.0015485127223655581,0.0014408193528652191
49,0.0015592238632962108,0.0014306120574474335
50,0.0015093290712684393,0.0014206833438947797
51,0.0015202037757262588,0.0014112683711573482
52,0.0014729660470038652,0.0014024407137185335
53,0.0015165676595643163,0.0013942833757027984
54,0.001492197043262422,0.0013865565415471792
55,0.001498473808169365,0.0013792432146146894
56,0.0014834543108008802,0.0013724672608077526
57,0.0014791551511734724,0.0013661804841831326
58,0.0014645851333625615,0.001360283698886633
59,0.0014595640823245049,0.0013547197449952364
60,0.0015101228491403162,0.001349485944956541
61,0.0014430408482439816,0.0013443744974210858
62,0.0014463078696280718,0.0013396500144153833
63,0.001432852353900671,0.0013351031811907887
64,0.001465733046643436,0.001330822124145925
65,0.0014405016554519534,0.0013267566682770848
66,0.0014364008093252778,0.0013227032031863928
67,0.001429308787919581,0.001318691996857524
68,0.0014390499563887715,0.0013149225851520896
69,0.001385599432978779,0.0013111107982695103
70,0.0013893055729568005,0.0013075051829218864
71,0.0013469081022776663,0.001304247067309916
72,0.001373135601170361,0.0013013285351917148
73,0.001359773043077439,0.001298565766774118
74,0.0013531827717088163,0.001295869704335928
75,0.0013646871666423976,0.0012934210244566202
76,0.001359269255772233,0.0012909071519970894
77,0.0013580765225924551,0.0012887613847851753
78,0.0013390032108873129,0.0012866246979683638
79,0.0013731863582506776,0.0012846285244449973
80,0.0013833155389875174,0.0012824635487049818
81,0.0013639788376167417,0.001280382159166038
82,0.0013901650090701878,0.0012783607235178351
83,0.0013579321093857288,0.0012763501144945621
84,0.0013447141973301768,0.0012745230924338102
85,0.0013444273499771953,0.0012728706933557987
86,0.001313142478466034,0.0012712788302451372
87,0.0013644327409565449,0.0012696727644652128
88,0.0013305539614520967,0.0012679703067988157
89,0.0013403731863945723,0.0012663283850997686
90,0.001335306151304394,0.0012649595737457275
91,0.0013282399741001427,0.0012636175379157066
92,0.0013607805012725294,0.0012622409267351031
93,0.0013323490275070071,0.001260826364159584
94,0.0012918715365231037,0.0012594397412613034
95,0.0013085234677419066,0.0012581348419189453
96,0.00132188101997599,0.0012570108519867063
97,0.0013105178368277848,0.00125599536113441
98,0.001296350674238056,0.0012548113008961082
99,0.0013297554687596858,0.0012537400471046567
100,0.0013044316438026726,0.001252698595635593
101,0.0013085302198305726,0.0012512813555076718
102,0.0013109486317262053,0.0012499992735683918
103,0.0012752067996188998,0.0012489056680351496
104,0.0013002209016121924,0.001247792155481875
105,0.0012841103598475456,0.0012468664208427072
106,0.0013320473954081535,0.0012460444122552872
107,0.001325421268120408,0.001245118910446763
