epoch,train_loss,validation_loss
1,0.4381805658340454,0.3589526414871216
2,0.3845614492893219,0.3120768070220947
3,0.33583521842956543,0.27002066373825073
4,0.2920081317424774,0.23277878761291504
5,0.2530570328235626,0.20027592778205872
6,0.21891406178474426,0.17237158119678497
7,0.1894531399011612,0.14887310564517975
8,0.164495050907135,0.129558265209198
9,0.14382417500019073,0.11412762850522995
10,0.12715552747249603,0.10224645584821701
11,0.11414787173271179,0.09350079298019409
12,0.10439009964466095,0.08745480328798294
13,0.09743793308734894,0.08363781869411469
14,0.09281080216169357,0.08154366910457611
15,0.09000854939222336,0.08067739009857178
16,0.08853445202112198,0.08057881891727448
17,0.08791851997375488,0.08083298802375793
18,0.08774014562368393,0.08110515773296356
19,0.08764782547950745,0.0811377540230751
20,0.0873732939362526,0.08075115829706192
21,0.08672796189785004,0.07984299957752228
22,0.08560282737016678,0.0783851370215416
23,0.08396175503730774,0.07639787346124649
24,0.08181984722614288,0.07395307719707489
25,0.07924234867095947,0.07115211337804794
26,0.07632480561733246,0.06811144948005676
27,0.07317861914634705,0.06494494527578354
28,0.06991984695196152,0.061769530177116394
29,0.06665606796741486,0.05868563801050186
30,0.06348787248134613,0.05577557906508446
31,0.060497552156448364,0.05311281234025955
32,0.05774976685643196,0.05074469372630119
33,0.05529017373919487,0.04869132861495018
34,0.053138572722673416,0.04695615917444229
35,0.051293157041072845,0.04551909863948822
36,0.04974638670682907,0.04435860738158226
37,0.048470623791217804,0.04343511909246445
38,0.04742545634508133,0.042700763791799545
39,0.0465654619038105,0.04210789501667023
40,0.04584085941314697,0.041604526340961456
41,0.04520440101623535,0.04114813730120659
42,0.0446135587990284,0.04070132225751877
43,0.04403037577867508,0.04023665934801102
44,0.043429724872112274,0.03973478823900223
45,0.04279284551739693,0.03918798640370369
46,0.042111217975616455,0.03859575092792511
47,0.04138607531785965,0.03796552121639252
48,0.04062509536743164,0.037308890372514725
49,0.039840176701545715,0.03663905709981918
50,0.03904513269662857,0.03596864640712738
51,0.038255639374256134,0.03531274572014809
52,0.03748694062232971,0.03468356281518936
53,0.03675254061818123,0.03409283980727196
54,0.036060504615306854,0.03354690968990326
55,0.03541724756360054,0.033047329634428024
56,0.03482600674033165,0.03259504586458206
57,0.03428643196821213,0.032186370342969894
58,0.03379441797733307,0.03181558847427368
59,0.033343829214572906,0.03147243708372116
60,0.032928094267845154,0.031150497496128082
61,0.03253890201449394,0.030845273286104202
62,0.03216831758618355,0.030549664050340652
63,0.03180940821766853,0.030259624123573303
64,0.031455934047698975,0.029971148818731308
65,0.031104685738682747,0.02968309074640274
66,0.03075449913740158,0.02939556911587715
67,0.030404888093471527,0.029110772535204887
68,0.030056597664952278,0.028831947594881058
69,0.02971269190311432,0.02856123261153698
70,0.029376033693552017,0.028299544006586075
71,0.029049541801214218,0.028049416840076447
72,0.02873510681092739,0.027813762426376343
73,0.02843322604894638,0.02759236842393875
74,0.028144828975200653,0.027384605258703232
75,0.027870040386915207,0.027188662439584732
76,0.02760763093829155,0.027001425623893738
77,0.02735612913966179,0.026820819824934006
78,0.027113914489746094,0.026643507182598114
79,0.026879042387008667,0.026467740535736084
80,0.026649493724107742,0.026290787383913994
81,0.026423875242471695,0.02611164003610611
82,0.02620154619216919,0.02592913806438446
83,0.025981809943914413,0.025743819773197174
84,0.025764407590031624,0.02555578202009201
85,0.025549976155161858,0.025365300476551056
86,0.025338446721434593,0.0251743346452713
87,0.025130541995167732,0.02498532086610794
88,0.02492724545300007,0.024799594655632973
89,0.02472907491028309,0.02461777627468109
90,0.024536386132240295,0.024440260604023933
91,0.024349180981516838,0.024267803877592087
92,0.024167263880372047,0.02410075068473816
93,0.023990506306290627,0.02393949031829834
94,0.023818587884306908,0.023783909156918526
95,0.02365107461810112,0.02363372966647148
96,0.023486997932195663,0.0234884861856699
97,0.02332640439271927,0.02334778383374214
98,0.023169249296188354,0.023211177438497543
99,0.023015277460217476,0.02307846210896969
100,0.02286434732377529,0.022949187085032463
101,0.022716715931892395,0.022823436185717583
102,0.022572141140699387,0.022700883448123932
103,0.022430624812841415,0.022581730037927628
104,0.02229239046573639,0.02246580459177494
105,0.022157613188028336,0.022352691739797592
106,0.02202640473842621,0.022242549806833267
107,0.021898511797189713,0.022135069593787193
108,0.021773668006062508,0.02202991023659706
109,0.021651528775691986,0.021926427260041237
110,0.021532170474529266,0.021823879331350327
111,0.02141553908586502,0.02172229252755642
112,0.021301450207829475,0.021621625870466232
113,0.021189700812101364,0.021521303802728653
114,0.021080104634165764,0.02142162062227726
115,0.02097262255847454,0.02132255770266056
116,0.020867163315415382,0.021224316209554672
117,0.020763689652085304,0.021126877516508102
118,0.020662512630224228,0.021030589938163757
119,0.020563336089253426,0.0209353044629097
120,0.020465925335884094,0.020841170102357864
121,0.020370326936244965,0.020748408511281013
122,0.020276319235563278,0.02065768837928772
123,0.020183952525258064,0.020568761974573135
124,0.02009325847029686,0.020481912419199944
125,0.020004387944936752,0.02039746753871441
126,0.019916899502277374,0.02031513676047325
127,0.019830817356705666,0.020234230905771255
128,0.01974547654390335,0.020155044272542
129,0.01966070383787155,0.020076902583241463
130,0.019577104598283768,0.019999749958515167
131,0.01949423924088478,0.019923504441976547
132,0.019412046298384666,0.019848326221108437
133,0.019330644980072975,0.019773710519075394
134,0.019249645993113518,0.019699443131685257
135,0.019169265404343605,0.01962563581764698
136,0.01908951811492443,0.019551344215869904
137,0.019010424613952637,0.019477011635899544
138,0.018931947648525238,0.01940102130174637
139,0.018853865563869476,0.019324546679854393
140,0.01877574622631073,0.01924743875861168
141,0.01869800314307213,0.019169822335243225
142,0.018620392307639122,0.019092023372650146
143,0.01854305900633335,0.019014783203601837
144,0.018466416746377945,0.0189371220767498
145,0.018389996141195297,0.018859097734093666
146,0.01831388846039772,0.01878202334046364
147,0.01823793724179268,0.018705667927861214
148,0.018162626773118973,0.01862999051809311
149,0.018088195472955704,0.01855461858212948
150,0.01801440492272377,0.018480654805898666
151,0.017941219732165337,0.018408488482236862
152,0.017869126051664352,0.018336700275540352
153,0.017798349261283875,0.01826632395386696
154,0.01772903837263584,0.01819668710231781
155,0.01766076311469078,0.01812710613012314
156,0.017593402415513992,0.018058035522699356
157,0.017526865005493164,0.01798994466662407
158,0.017461271956562996,0.017922554165124893
159,0.017396394163370132,0.017856767401099205
160,0.017331933602690697,0.01779196225106716
161,0.017267899587750435,0.017727788537740707
162,0.017204200848937035,0.017664896324276924
163,0.01714080385863781,0.017603062093257904
164,0.01707771047949791,0.017542097717523575
165,0.017015250399708748,0.017481515184044838
166,0.016952965408563614,0.017420614138245583
167,0.016890548169612885,0.017360063269734383
168,0.016827089712023735,0.017299208790063858
169,0.016763431951403618,0.017236914485692978
170,0.01669970713555813,0.0171730425208807
171,0.016636114567518234,0.017109055072069168
172,0.01657348871231079,0.017045732587575912
173,0.0165115799754858,0.016983237117528915
174,0.01645035669207573,0.01692226715385914
175,0.01638994738459587,0.016862012445926666
176,0.016329988837242126,0.01680276170372963
177,0.016270536929368973,0.01674468070268631
178,0.016211897134780884,0.01668647490441799
179,0.016153234988451004,0.016628321260213852
180,0.016094433143734932,0.01657048612833023
181,0.016035905107855797,0.016512999311089516
182,0.015977274626493454,0.016455959528684616
183,0.015918496996164322,0.016399087384343147
184,0.01585925742983818,0.016341764479875565
185,0.015800155699253082,0.016284625977277756
186,0.015741057693958282,0.01622788980603218
187,0.015681982040405273,0.016172051429748535
188,0.015623006969690323,0.016116758808493614
189,0.015563800930976868,0.01606142893433571
190,0.015504819341003895,0.016005804762244225
191,0.015446030534803867,0.015950432047247887
192,0.015388350933790207,0.0158955380320549
193,0.015331583097577095,0.01584165170788765
194,0.015275267884135246,0.015788987278938293
195,0.015219410881400108,0.01573769375681877
196,0.015164289623498917,0.01568715088069439
197,0.015109723433852196,0.015637867152690887
198,0.015055772848427296,0.015589609742164612
199,0.01500234566628933,0.015542147681117058
200,0.01494952104985714,0.015495631843805313
201,0.014897208660840988,0.01544981449842453
202,0.01484542153775692,0.01540464349091053
203,0.014794060960412025,0.015359703451395035
204,0.014743125066161156,0.015314633958041668
205,0.014692790806293488,0.015269819647073746
206,0.014642979018390179,0.015225504525005817
207,0.014593672007322311,0.015181560069322586
208,0.01454484649002552,0.015137998387217522
209,0.014496482908725739,0.01509488932788372
210,0.014448532834649086,0.01505221612751484
211,0.014401111751794815,0.015009727329015732
212,0.014354124665260315,0.014967428520321846
213,0.014307651668787003,0.014925193972885609
214,0.014261659234762192,0.014883061870932579
215,0.014216152019798756,0.014841185882687569
216,0.014171043410897255,0.014799484983086586
217,0.014126299880445004,0.014757705852389336
218,0.014081894420087337,0.014715852215886116
219,0.014037868939340115,0.014674056321382523
220,0.01399428490549326,0.014632459729909897
221,0.013951050117611885,0.014591079205274582
222,0.013908155262470245,0.01454994548112154
223,0.013865604996681213,0.014508968219161034
224,0.01382345799356699,0.014467894099652767
225,0.013781681656837463,0.014426851645112038
226,0.01374029740691185,0.014385873451828957
227,0.01369919441640377,0.014345257543027401
228,0.01365838572382927,0.014304937794804573
229,0.013617880642414093,0.014265108853578568
230,0.013577645644545555,0.014225803315639496
231,0.013537690043449402,0.014187099412083626
232,0.013498004525899887,0.01414880994707346
233,0.013458583503961563,0.014111019670963287
234,0.013419410213828087,0.014073768630623817
235,0.013380506075918674,0.014036843553185463
236,0.013341905549168587,0.01400020718574524
237,0.01330361794680357,0.013963923789560795
238,0.013265577144920826,0.013928025029599667
239,0.013227831572294235,0.013892494142055511
240,0.013190344907343388,0.013857305981218815
241,0.013153181411325932,0.013822456821799278
242,0.013116239570081234,0.013787857256829739
243,0.013079576194286346,0.013753484934568405
244,0.013043208047747612,0.01371931191533804
245,0.013007039204239845,0.013685261830687523
246,0.012971201911568642,0.013651290908455849
247,0.01293563935905695,0.013617580756545067
248,0.012900385074317455,0.01358405314385891
249,0.012865422293543816,0.013550639152526855
250,0.012830685824155807,0.013517237268388271
251,0.012796144001185894,0.013483837246894836
252,0.012761823832988739,0.01345056388527155
253,0.01272771880030632,0.013417469337582588
254,0.012693819589912891,0.01338441576808691
255,0.012660123407840729,0.013351543806493282
256,0.012626648880541325,0.013318901881575584
257,0.01259336993098259,0.013286469504237175
258,0.012560276314616203,0.013254227116703987
259,0.012527384795248508,0.01322211790829897
260,0.012494692578911781,0.013190215453505516
261,0.012462181970477104,0.01315850205719471
262,0.012429742142558098,0.013126959092915058
263,0.012397407554090023,0.013095591217279434
264,0.012365189380943775,0.013064484111964703
265,0.012333155609667301,0.013033534400165081
266,0.012301231734454632,0.013002702966332436
267,0.012269431725144386,0.012972170487046242
268,0.012237798422574997,0.01294202171266079
269,0.012206323444843292,0.012912197969853878
270,0.012175016105175018,0.012882623821496964
271,0.012143854983150959,0.01285328809171915
272,0.012112841941416264,0.012824099510908127
273,0.012081887573003769,0.012795241549611092
274,0.012050988152623177,0.012766532599925995
275,0.012020250782370567,0.01273807231336832
276,0.011989646591246128,0.0127098448574543
277,0.011959153227508068,0.012681773863732815
278,0.011928731575608253,0.012653900310397148
279,0.01189846359193325,0.01262618973851204
280,0.011868271976709366,0.012598519213497639
281,0.011838235892355442,0.012570802122354507
282,0.011808384209871292,0.012543275952339172
283,0.011778702959418297,0.012515884824097157
284,0.01174919493496418,0.012488605454564095
285,0.011719813570380211,0.01246135774999857
286,0.011690538376569748,0.01243407279253006
287,0.011661372147500515,0.01240669284015894
288,0.011632325127720833,0.012379257008433342
289,0.011603349819779396,0.01235170103609562
290,0.011574416421353817,0.012324254959821701
291,0.011545490473508835,0.012296926230192184
292,0.011516600847244263,0.012269767932593822
293,0.011487757787108421,0.012242909520864487
294,0.011458988301455975,0.012216120958328247
295,0.011430295184254646,0.012189296074211597
296,0.011401688680052757,0.012162361294031143
297,0.011373070068657398,0.012135135941207409
298,0.011344489641487598,0.012107834219932556
299,0.011316008865833282,0.012080671265721321
300,0.011287490837275982,0.012053927406668663
301,0.011259045451879501,0.012027525343000889
302,0.011230719275772572,0.012001392431557178
303,0.011202528141438961,0.011975403875112534
304,0.011174500919878483,0.011949826031923294
305,0.011146621778607368,0.01192448940128088
306,0.011118744499981403,0.011899135075509548
307,0.011090908199548721,0.011873604729771614
308,0.0110631063580513,0.011848066933453083
309,0.011035270988941193,0.011822318658232689
310,0.011007447727024555,0.01179637759923935
311,0.0109796691685915,0.011770893819630146
312,0.010951966047286987,0.011745902709662914
313,0.010924318805336952,0.0117214759811759
314,0.010896837338805199,0.011697344481945038
315,0.010869752615690231,0.01167349237948656
316,0.01084316149353981,0.01164976041764021
317,0.010817033238708973,0.011626092717051506
318,0.010791106149554253,0.011602265760302544
319,0.010765673592686653,0.01157824695110321
320,0.010740289464592934,0.01155424676835537
321,0.010715063661336899,0.011530157178640366
322,0.010689974762499332,0.011506026610732079
323,0.010665161535143852,0.011481735855340958
324,0.010640614666044712,0.011457360349595547
325,0.010616221465170383,0.011433144100010395
326,0.010591944679617882,0.011408993974328041
327,0.010567794553935528,0.011385055258870125
328,0.01054380927234888,0.011361326090991497
329,0.010519985109567642,0.011337816715240479
330,0.01049632579088211,0.0113144526258111
331,0.010472838766872883,0.011290895752608776
332,0.010449395515024662,0.011267047375440598
